trial_idx,bin,value
2552,6,15508.7021484375
2552,7,15336.333984375
2552,8,15681.0234375
2552,9,15853.46875
2552,10,13268.6640625
2552,11,8788.3359375
2552,12,5255.76953125
2552,13,3187.92578125
2552,14,1895.5234375
2552,15,775.44140625
2551,0,0.0
2551,1,86.15959930419922
2551,2,947.7555847167969
2551,3,3963.3408203125
2551,4,8357.484008789062
2551,5,10597.63818359375
2551,6,15508.7021484375
2551,7,15336.333984375
2551,8,15681.0234375
2551,9,15853.46875
2551,10,13268.6640625
2551,11,8788.3359375
2551,12,5255.76953125
2551,13,3187.92578125
2551,14,1895.5234375
2551,15,775.44140625
2550,0,0.0
2550,1,86.15959930419922
2550,2,947.7555847167969
2550,3,3963.3408203125
2550,4,8357.484008789062
2550,5,10597.63818359375
2550,6,15508.7021484375
2550,7,15336.333984375
2550,8,15681.0234375
2550,9,15853.46875
2550,10,13268.6640625
2550,11,8788.3359375
2550,12,5255.76953125
2550,13,3187.92578125
2550,14,1895.5234375
2550,15,775.44140625
2536,0,0.0
2536,1,86.15959930419922
2536,2,947.7555847167969
2536,3,3963.3408203125
2536,4,8357.484008789062
2536,5,10597.63818359375
2536,6,15508.7021484375
2536,7,15336.333984375
2536,8,15681.0234375
2536,9,15853.46875
2536,10,13268.6640625
2536,11,8788.3359375
2536,12,5255.76953125
2536,13,3187.92578125
2536,14,1895.5234375
2536,15,775.44140625
2553,0,0.0
2553,1,86.15959930419922
2553,2,947.7555847167969
2553,3,3963.3408203125
2553,4,8357.484008789062
2553,5,10597.63818359375
2553,6,15508.7021484375
2553,7,15336.333984375
2553,8,15681.0234375
2553,9,15853.46875
2553,10,13268.6640625
2553,11,8788.3359375
2553,12,5255.76953125
2553,13,3187.92578125
2553,14,1895.5234375
2553,15,775.44140625
9423,0,0.0
9423,1,0.0
9423,2,861.5960006713867
9423,3,4911.0960693359375
9423,4,8788.28271484375
9423,5,11028.43701171875
9423,6,15164.05615234375
9423,7,16456.4033203125
9423,8,16025.69140625
9423,9,15853.46875
9423,10,13182.50390625
9423,11,9219.13671875
9423,12,5341.9296875
9423,13,3101.765625
9423,14,1550.8828125
9423,15,689.28125
9913,0,0.0
9913,1,172.31919860839844
9913,2,1292.3939666748047
9913,3,4394.138427734375
9913,4,7668.20751953125
9913,5,11114.59619140625
9913,6,13785.5146484375
9913,7,14647.060546875
9913,8,16628.765625
9913,9,15594.98828125
9913,10,10856.1796875
9913,11,9649.9375
9913,12,5858.890625
9913,13,3704.88671875
9913,14,1809.36328125
9913,15,1120.08203125
9910,0,0.0
9910,1,172.31919860839844
9910,2,1292.3939666748047
9910,3,4394.138427734375
9910,4,7668.20751953125
9910,5,11114.59619140625
9910,6,13785.5146484375
9910,7,14647.060546875
9910,8,16628.765625
9910,9,15594.98828125
9910,10,10856.1796875
9910,11,9649.9375
9910,12,5858.890625
9910,13,3704.88671875
9910,14,1809.36328125
9910,15,1120.08203125
2231,0,0.0
2231,1,172.31919860839844
2231,2,861.5959701538086
2231,3,3791.021728515625
2231,4,8788.281860351562
2231,5,11890.033203125
2231,6,14905.5791015625
2231,7,15767.1298828125
2231,8,16198.0009765625
2231,9,14991.8662109375
2231,10,11631.62109375
2231,11,10253.05859375
2231,12,5083.44921875
2231,13,3446.40625
2231,14,2067.84375
2231,15,1120.08203125
2236,0,0.0
2236,1,172.31919860839844
2236,2,861.5959701538086
2236,3,3791.021728515625
2236,4,8788.281860351562
2236,5,11890.033203125
2236,6,14905.5791015625
2236,7,15767.1298828125
2236,8,16198.0009765625
2236,9,14991.8662109375
2236,10,11631.62109375
2236,11,10253.05859375
2236,12,5083.44921875
2236,13,3446.40625
2236,14,2067.84375
2236,15,1120.08203125
2229,0,0.0
2229,1,172.31919860839844
2229,2,861.5959701538086
2229,3,3791.021728515625
2229,4,8788.281860351562
2229,5,11890.033203125
2229,6,14905.5791015625
2229,7,15767.1298828125
2229,8,16198.0009765625
2229,9,14991.8662109375
2229,10,11631.62109375
2229,11,10253.05859375
2229,12,5083.44921875
2229,13,3446.40625
2229,14,2067.84375
2229,15,1120.08203125
2227,0,0.0
2227,1,172.31919860839844
2227,2,861.5959701538086
2227,3,3791.021728515625
2227,4,8788.281860351562
2227,5,11890.033203125
2227,6,14905.5791015625
2227,7,15767.1298828125
2227,8,16198.0009765625
2227,9,14991.8662109375
2227,10,11631.62109375
2227,11,10253.05859375
2227,12,5083.44921875
2227,13,3446.40625
2227,14,2067.84375
2227,15,1120.08203125
2235,0,0.0
2235,1,172.31919860839844
2235,2,861.5959701538086
2235,3,3791.021728515625
2235,4,8788.281860351562
2235,5,11890.033203125
2235,6,14905.5791015625
2235,7,15767.1298828125
2235,8,16198.0009765625
2235,9,14991.8662109375
2235,10,11631.62109375
2235,11,10253.05859375
2235,12,5083.44921875
2235,13,3446.40625
2235,14,2067.84375
2235,15,1120.08203125
7475,0,0.0
7475,1,258.47879791259766
7475,2,1033.915184020996
7475,3,3618.7025146484375
7475,4,9132.92041015625
7475,5,11114.596435546875
7475,6,14474.78515625
7475,7,13096.1953125
7475,8,15077.888671875
7475,9,15767.298828125
7475,10,12148.58203125
7475,11,9994.578125
7475,12,7495.93359375
7475,13,3015.60546875
7475,14,1378.5625
7475,15,689.28125
9442,0,0.0
9442,1,0.0
9442,2,1292.3939666748047
9442,3,3791.0215454101562
9442,4,10252.996337890625
9442,5,12665.468994140625
9442,6,14474.7705078125
9442,7,16111.7666015625
9442,8,16284.1875
9442,9,14819.546875
9442,10,12062.421875
9442,11,7926.734375
9442,12,5514.25
9442,13,3015.60546875
9442,14,1895.5234375
9442,15,689.28125
2225,0,0.0
2225,1,86.15959930419922
2225,2,1120.0747680664062
2225,3,4049.5003662109375
2225,4,8443.643432617188
2225,5,11803.873779296875
2225,6,14388.6240234375
2225,7,16542.5625
2225,8,16284.173828125
2225,9,15422.6572265625
2225,10,11028.5
2225,11,9908.41796875
2225,12,6117.37109375
2225,13,3618.7265625
2225,14,1292.40234375
2225,15,516.9609375
8399,0,0.0
8399,1,258.47879791259766
8399,2,1378.5535583496094
8399,3,4307.978698730469
8399,4,7926.6866455078125
8399,5,12234.672119140625
8399,6,13440.86865234375
8399,7,15422.494140625
8399,8,16456.4765625
8399,9,14044.095703125
8399,10,11717.78125
8399,11,7582.09375
8399,12,4824.96875
8399,13,3101.765625
8399,14,1981.68359375
8399,15,1120.08203125
8393,0,0.0
8393,1,258.47879791259766
8393,2,1378.5535583496094
8393,3,4307.978698730469
8393,4,7926.6866455078125
8393,5,12234.672119140625
8393,6,13440.86865234375
8393,7,15422.494140625
8393,8,16456.4765625
8393,9,14044.095703125
8393,10,11717.78125
8393,11,7582.09375
8393,12,4824.96875
8393,13,3101.765625
8393,14,1981.68359375
8393,15,1120.08203125
8395,0,0.0
8395,1,258.47879791259766
8395,2,1378.5535583496094
8395,3,4307.978698730469
8395,4,7926.6866455078125
8395,5,12234.672119140625
8395,6,13440.86865234375
8395,7,15422.494140625
8395,8,16456.4765625
8395,9,14044.095703125
8395,10,11717.78125
8395,11,7582.09375
8395,12,4824.96875
8395,13,3101.765625
8395,14,1981.68359375
8395,15,1120.08203125
8403,0,0.0
8403,1,258.47879791259766
8403,2,1378.5535583496094
8403,3,4307.978698730469
8403,4,7926.6866455078125
8403,5,12234.672119140625
8403,6,13440.86865234375
8403,7,15422.494140625
8403,8,16456.4765625
8403,9,14044.095703125
8403,10,11717.78125
8403,11,7582.09375
8403,12,4824.96875
8403,13,3101.765625
8403,14,1981.68359375
8403,15,1120.08203125
1847,0,0.0
1847,1,86.15959930419922
1847,2,1550.8727722167969
1847,3,4738.776763916016
1847,4,9994.518310546875
1847,5,12320.830322265625
1847,6,12837.74267578125
1847,7,16197.92578125
1847,8,15853.37890625
1847,9,16628.908203125
1847,10,11459.30078125
1847,11,8960.65625
1847,12,5858.890625
1847,13,3187.92578125
1847,14,1378.5625
1847,15,516.9609375
9159,0,0.0
9159,1,172.31919860839844
9159,2,1550.872787475586
9159,3,4652.616943359375
9159,4,8099.006591796875
9159,5,11717.7138671875
9159,6,14905.5751953125
9159,7,15939.453125
9159,8,16714.974609375
9159,9,15508.8193359375
9159,10,11976.26171875
9159,11,9132.9765625
9159,12,5083.44921875
9159,13,2326.32421875
9159,14,1120.08203125
9159,15,775.439453125
9743,0,0.0
9743,1,0.0
9743,2,1550.872787475586
9743,3,3618.7022399902344
9743,4,8615.963256835938
9743,5,13699.38623046875
9743,6,15336.36376953125
9743,7,18610.3828125
9743,8,16025.7392578125
9743,9,15939.62890625
9743,10,12148.58203125
9743,11,9391.45703125
9743,12,5772.73046875
9743,13,4135.6875
9743,14,1809.361328125
9743,15,603.12109375
1353,0,0.0
1353,1,86.15959930419922
1353,2,1033.9151611328125
1353,3,5169.574462890625
1353,4,8788.28369140625
1353,5,13010.10888671875
1353,6,14130.1318359375
1353,7,16025.607421875
1353,8,15164.1015625
1353,9,14044.10546875
1353,10,12665.54296875
1353,11,10425.37890625
1353,12,5600.41015625
1353,13,2670.96484375
1353,14,1809.36328125
1353,15,1120.08203125
7399,0,0.0
7399,1,86.15959930419922
7399,2,1206.2343673706055
7399,3,4480.298156738281
7399,4,7754.3670654296875
7399,5,10942.27685546875
7399,6,13613.197265625
7399,7,15853.2890625
7399,8,15336.3828125
7399,9,15767.298828125
7399,10,11803.94140625
7399,11,9219.13671875
7399,12,6634.33203125
7399,13,4049.52734375
7399,14,1895.5234375
7399,15,603.12109375
1591,0,0.0
1591,1,258.47879791259766
1591,2,1033.915153503418
1591,3,4135.659912109375
1591,4,8874.4423828125
1591,5,12665.47021484375
1591,6,13440.86474609375
1591,7,15508.65234375
1591,8,15336.3955078125
1591,9,15422.66796875
1591,10,12493.22265625
1591,11,11114.66015625
1591,12,7065.1328125
1591,13,3704.88671875
1591,14,2154.00390625
1591,15,689.28125
9179,0,0.0
9179,1,86.15959930419922
9179,2,1120.0747756958008
9179,3,4652.6171875
9179,4,8702.123046875
9179,5,13527.067626953125
9179,6,13527.017578125
9179,7,14043.9462890625
9179,8,14819.431640625
9179,9,16111.94921875
9179,10,11200.8203125
9179,11,9563.77734375
9179,12,5945.05078125
9179,13,3015.60546875
9179,14,1550.8828125
9179,15,861.6015625
4799,0,0.0
4799,1,0.0
4799,2,1206.234390258789
4799,3,4394.1385498046875
4799,4,8443.644165039062
4799,5,11717.7138671875
4799,6,16628.76123046875
4799,7,15767.1298828125
4799,8,16456.5029296875
4799,9,15164.1875
4799,10,11286.98046875
4799,11,9822.2578125
4799,12,6462.01171875
4799,13,3532.56640625
4799,14,1464.72265625
4799,15,775.44140625
